,d__Eukaryota;p__Cercozoa;c__Filosa-Chlorarachnea;o__Chlorarachniophyceae,d__Eukaryota;p__Chlorophyta;c__Chlorodendrophyceae;o__Chlorodendrales,d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Dolichomastigales,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales,d__Eukaryota;p__Chlorophyta;c__Nephroselmidophyceae;o__Nephroselmidales,d__Eukaryota;p__Chlorophyta;c__Pedinophyceae;o__Pedinomonadales,d__Eukaryota;p__Chlorophyta;c__Prasinococcales;o__Prasinococcales_XX,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-7,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-9,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pseudoscourfieldiales,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pseudoscourfieldiales-clade-6,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pyramimonadales,d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiophyceae_XX,d__Eukaryota;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales,d__Eukaryota;p__Dinophyta;c__Dinophyceae;o__Brachidiniales,d__Eukaryota;p__Discoba;c__Euglenozoa;o__Eutreptiales,d__Eukaryota;p__Haptophyta;c__Pavlovophyceae;o__Pavlovales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Isochrysidales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Phaeocystales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophyceae_XX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophycidae_XX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Syracosphaerales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Zygodiscales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariophyceae_X,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariophyta_XX,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Chaetocerotales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Corethrales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Coscinodiscales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Coscinodiscophyceae_X,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Cymatosirales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Cymbellales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Rhizosoleniales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Thalassionematales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Thalassiosirales,d__Eukaryota;p__Ochrophyta;c__Bolidophyceae;o__Bolidomonadales,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae-Synurophyceae;o__Chromulinales,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae-Synurophyceae;o__Chrysophyceae-Synurophyceae_XX,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chrysophyceae_XX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Dictyochophyceae_XX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Florenciellales,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Pedinellales,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Rhizochromulinales,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Pelagomonadales,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Pelagophyceae_XX,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Sarcinochrysidales,d__Eukaryota;p__Ochrophyta;c__Raphidophyceae;o__Chattonellales,d__Eukaryota;p__Rappemonad;c__Rappemonad_X;o__Rappemonad_XXX,d__Eukaryota;p__Stramenopiles_X;c__Stramenopiles_XX;o__Stramenopiles_XXXX,d__Eukaryota;p__Streptophyta;c__Embryophyceae;o__Gymnodiniales,d__Eukaryota;p__Streptophyta;c__Embryophyceae;o__Malpighiales,Chla.m
SPOT_5m_PA_2007.04.01,-5.081540281256815,0.7296007117198862,-2.5966336314688148,2.8385429177964197,6.947520685094281,-0.9871957190347134,-5.081540281256815,-0.2693559258843967,-0.7508069409704836,-5.081540281256815,1.249961568636877,1.9031760388614511,3.1910303271680895,-1.0384890134222635,6.702236408753722,-5.081540281256815,2.242949698091718,-5.081540281256815,0.07751501795771443,4.200469377409728,4.654652248501982,5.362263733812336,2.6604276185638707,0.9610925524255673,-5.081540281256815,-5.081540281256815,-0.1615593554286887,-0.8474337766595541,-5.081540281256815,4.223382733205316,0.15490168157313455,2.1136470389218944,-5.081540281256815,4.269604967310389,0.904911724027623,-1.6475530767716675,-0.53824549898681,4.594293564487218,-1.7857034152524855,-2.1911685233606493,0.831962724381456,1.8577136647846935,-1.7857034152524855,3.4558476174449426,3.5509439544941577,-1.0925562346925402,-5.081540281256815,3.7565763163910058,1.8835400643445919,2.3245630999802005,3.7396019550750763,0.3694981723088864,-5.081540281256815,-5.081540281256815,-5.081540281256815,2.1003332
SPOT_5m_PA_2007.05.01,-4.257504459393068,-1.1664620060347524,-4.257504459393068,1.2798298076254682,6.118171833294132,-4.257504459393068,-4.257504459393068,0.07322888089326263,0.47869398900142635,-2.311594310337755,-0.14663059521975796,1.140658242124684,-0.19706144884665022,-4.257504459393068,4.230259921332356,-4.257504459393068,-4.257504459393068,-1.0386286345248674,2.4444559066094715,4.129124362002052,5.774288353295983,6.8453151458194,4.057817315984499,3.576095764268035,0.03295498175532252,-4.257504459393068,0.0863009624606148,2.642218647891804,1.5385532913723035,0.11194339307395307,-4.257504459393068,-4.257504459393068,-4.257504459393068,4.811848219282137,0.5945258045265485,-4.257504459393068,-4.257504459393068,2.063263834857514,1.1935339941726317,-1.549454258290858,2.5437785750785515,1.6004286950903905,1.5625784709592931,3.795110359422498,3.774205915928973,0.30684373207476767,-4.257504459393068,5.789563821620583,2.0863759747332624,4.147415489540383,-4.257504459393068,0.38688643974830406,-0.42886306290397336,-4.257504459393068,-4.257504459393068,1.9962502
SPOT_5m_PA_2007.09.01,2.495961251182588,1.3973489625144788,1.5236912515665324,1.8666360026933626,5.6306384453182785,0.778719003142001,-3.0714285985680574,-0.688800797900476,-1.624509615631733,0.778719003142001,0.5573469314761725,0.45982191134229566,2.1817170493332574,0.14744722630014273,3.4298610719723315,-5.556335248356057,-2.8482850472538486,-1.624509615631733,0.6278136425814251,3.718668636945847,2.934308607826643,4.50590665654093,2.79314909863407,-0.09250344333044858,-5.556335248356057,-1.7721456144377976,1.3312173233085591,-5.556335248356057,-0.8027450572496937,3.113235623481062,-5.556335248356057,-5.556335248356057,-1.495892237809639,2.5220428552704606,-0.08406457468458317,1.4929195928997787,3.45738178211531,2.8521585261368383,-0.3972799491415291,-1.2658758072076672,1.7373624722453798,1.4539766189511711,1.542040390234729,3.5987038078350353,2.496915905193039,1.2766964844301425,-5.556335248356057,2.013592406886594,-2.9172779187408002,1.1566209523210116,0.409811490767634,-3.1584399755576884,0.012009255405038388,-5.556335248356057,-5.556335248356057,0.47903997
SPOT_5m_PA_2007.11.01,3.6716709279619844,-1.7532790895194177,0.8999628750877964,3.327711111035849,6.137303445137118,-4.461329290621628,-4.461329290621628,1.1517988157664423,1.1626882155657103,1.8701725592720626,2.5704119681415003,0.542617015323831,2.047439846350054,0.6446161832789521,3.3663102557447937,-4.461329290621628,-4.461329290621628,-1.7532790895194177,1.4709158968263827,0.6803342658810312,4.972474581479684,6.4925427282693535,5.447792360531593,2.867764445624963,-4.461329290621628,-4.461329290621628,-4.461329290621628,-4.461329290621628,-4.461329290621628,1.1841176070216095,-1.5709575327254628,-4.461329290621628,-1.0940334606351536,3.9225610534801887,-4.461329290621628,-4.461329290621628,-4.461329290621628,2.095449065536414,2.683866844375543,0.5358829831424865,2.2990854004617995,-0.030512491778314832,2.3619568317340587,4.26304065858674,3.463104894265932,0.9854080810446817,-4.461329290621628,4.817136910402155,0.542617015323831,3.940453049283281,-4.461329290621628,-1.165492424617299,0.7909441374250017,-4.461329290621628,-4.461329290621628,0.37881815
SPOT_5m_PA_2008.03.01,-2.588486870536161,-1.335723902040793,-4.667928412215997,0.9451996941720724,4.7485314200686,-2.1830217624279973,-4.667928412215997,-0.35044029867968707,-1.5768859588576811,-4.667928412215997,-0.5407940271709055,0.8772490322635651,-0.6248771443814469,-2.8761689429879427,5.1534810292845235,-0.2984805597489757,-4.667928412215997,-4.667928412215997,1.305881199653264,3.838810321296381,4.720055927003029,5.13169750078604,3.1747430627634596,1.3134857990384834,-4.667928412215997,-4.667928412215997,1.1220317586812563,-1.6721961386620068,-2.0288710826007383,5.6325215359365455,2.267442033799113,-4.667928412215997,0.467870024834264,2.3513682414990473,2.8119357189490293,3.373162591492635,3.999751612474176,4.0890687714075575,-0.5407940271709055,-2.7220182631606837,-0.23711161337268383,-0.21358111596248985,-0.33719507192966613,3.605408186288489,3.341766945526924,0.7701508967071975,-4.667928412215997,4.05269529920443,0.9341904086637038,3.0723011125471844,0.7657935913382419,-0.3638633190118279,-2.0288710826007383,-4.667928412215997,-4.667928412215997,2.2621152
SPOT_5m_PA_2008.04.01,-1.4090194567186325,-2.389848709730358,-3.4884609983984687,1.687688734175361,6.892719296242705,-1.2912364210622487,-3.4884609983984687,-1.090565725600098,-1.0035543486104688,-3.4884609983984687,-0.9235116409369324,1.3237233569739493,2.225271807110901,-3.4884609983984687,4.458156564846004,0.09505794005764123,-3.4884609983984687,-3.4884609983984687,1.126659518442791,3.5045541245344918,5.803920083913924,5.924166943012547,3.334825123957219,1.863397135077598,-3.4884609983984687,-3.4884609983984687,-0.6552476543422516,-3.4884609983984687,-3.4884609983984687,3.2614701953901015,0.06688706309094528,-3.4884609983984687,-0.08726361673631278,2.565978347870902,-3.4884609983984687,2.3550834186328915,2.3492694487674717,2.443784189049542,1.5288188384164565,-1.090565725600098,2.4086928692382727,-1.6967015291704142,1.554964118520778,3.7355638098873625,4.314565645233748,-1.090565725600098,-3.4884609983984687,3.8214204874263187,-3.4884609983984687,3.5642600508338544,-0.7158722761586871,0.536890692336681,-3.4884609983984687,-3.4884609983984687,-3.4884609983984687,2.2542613
SPOT_5m_PA_2008.06.01,-1.814386633297417,-1.575975609852418,-5.072483171318899,2.2618461789816386,3.380704690121427,-1.8536073464506977,-0.26029881594648074,-0.9293484449273652,1.082374922697519,0.13700298152252266,1.6621084886540496,0.27937496215716795,0.7768416086279606,-2.0767508977649065,2.973425570951881,-0.5506945942698582,-5.072483171318899,-5.072483171318899,1.9450229716223575,2.798828032004508,3.195992217663699,5.341850004783223,3.692194902797707,1.3409757858484586,-5.072483171318899,0.4039803806126123,0.06331526573136337,-0.838376666721639,-2.027960733595476,3.72294763372112,-0.7417498310325676,-5.072483171318899,-1.1406575385945725,-0.19728584811774663,-5.072483171318899,1.7702001109195242,-0.4090440772068309,1.6971588055336042,0.8383134727216284,0.16395879151105053,1.7254572416560316,0.7968137418148764,1.9785062757491465,3.5423810472707853,2.6655691263704178,0.31201189147019104,-2.2392698272626816,3.4263423627391543,-0.6536425635223004,2.7519627595587206,-5.072483171318899,1.2678761324088539,0.19537498774442952,-5.072483171318899,-0.3017985468532336,0.47157145
SPOT_5m_PA_2008.07.01,2.0898440589479383,-0.14616654342343782,-4.223703987329157,2.363846027495639,4.499690034670978,-4.223703987329157,0.010402517268102152,1.3292555975924607,2.3829461988690586,2.742320199776956,1.1968310119431287,1.396696878387993,2.5390255196027223,-1.825808714530786,3.9256088563061873,-4.223703987329157,-4.223703987329157,-4.223703987329157,0.555419505782373,2.1864708946370097,2.65256062456161,4.912774536048571,6.526016573125687,0.8942898250875979,-4.223703987329157,-4.223703987329157,-4.223703987329157,-4.223703987329157,-4.223703987329157,2.5332284019183966,-4.223703987329157,-4.223703987329157,-1.9211188943351116,1.2187137231926366,-4.223703987329157,-1.088209771400007,-0.8225066056670007,-0.965607449307675,1.2527595646023544,1.187942064525883,3.412565616050217,2.3027908722416335,3.067270790813825,3.5536696153287046,1.6924980752782783,0.4110250009004792,-1.9211188943351116,6.182103114679018,0.1830152599350967,1.2187137231926366,-4.223703987329157,-1.5846466577138978,3.7705909990868207,-4.223703987329157,-0.5601423411995112,0.29293334
SPOT_5m_PA_2008.08.01,1.6021829108736432,-0.21795785089263653,-4.918438216685053,3.010328104941642,2.7814041907119327,-4.918438216685053,1.0399864763447288,-2.721213639348833,2.107988592014583,2.358118186033657,1.124194616997328,-0.2089080153727192,2.4809598666463004,-4.918438216685053,2.918326566579014,-0.46409092043154576,-4.918438216685053,-0.8753869488505028,1.4112826888376429,1.346862996052657,3.173189194916017,4.910325789655138,3.7797423085120023,1.3731309228732664,-0.7287834746586279,-4.918438216685053,0.20552576271820566,1.8592083769500638,-0.09815665108001603,2.281986676259904,-4.918438216685053,-4.918438216685053,-4.918438216685053,-4.918438216685053,-0.18223976829055744,-1.3920776920688915,-0.48762141784173973,-4.918438216685053,1.4394040498230467,-1.4219306552185733,2.5449248288349677,3.6797818133735576,2.1480287534519045,3.41771259943561,1.8795021962898772,1.7135635607105772,-2.353488859223517,2.448006931642546,0.9648841718032255,2.5681750964549015,-2.085224872628838,0.3596764425454637,1.8939068774924257,-1.452702313885327,-0.9481463031329316,0.22957894
SPOT_5m_PA_2008.10.01,-0.439718335438239,-3.1138669848647673,-5.1933085265446035,1.3124755335836253,1.6057473355141925,-5.1933085265446035,0.33612056096681986,1.3983652054640547,1.5400933652927558,2.500173114290572,0.33214441258718086,-1.2420648079631764,0.021627231064382357,-5.1933085265446035,1.1292567133826807,-2.5542511969293447,-5.1933085265446035,-2.485258325442393,2.4070938079557966,2.2024130820574417,3.470060775029235,5.010542844099248,4.19224486298824,2.396532985638054,-0.4141850334330739,0.032438147168598164,0.929184282969783,0.9444185275416306,-5.1933085265446035,2.2556075759995977,-5.1933085265446035,-5.1933085265446035,-5.1933085265446035,-0.045814049731150774,1.1935707928180417,0.8325574472807107,0.48686408247246415,-1.8611040163693993,1.0292677415267653,0.7147744116243278,2.9920416966340833,1.9775799519679014,2.859306292270963,4.125975932420758,2.1813204886743414,0.5905166557851338,-0.2234952269686028,3.6382573525764594,0.7147744116243278,2.5794441899241383,-5.1933085265446035,0.9247886714967448,2.324212324058428,-2.9960839492083835,-1.0661741414995118,0.24049997
SPOT_5m_PA_2008.11.01,0.06113798575555851,0.09529690456687767,-1.912171137487869,1.7905016387584025,5.1563084059882005,-1.5836670705158333,-1.75802045766061,-2.36019586001483,-2.36019586001483,-0.03610456179981991,-0.9005702258093891,-0.8043421937148354,2.663684660831447,-0.920979097440596,4.244572415489182,-1.858103916217594,3.2366144950892037,-5.49569007594398,0.6676247280906624,2.8653170322829293,2.3410747073200877,4.562190984077242,3.1495444653531424,1.2750993479650008,-2.5512510967775395,0.18448253307308793,-1.5836670705158333,-5.49569007594398,-5.49569007594398,2.912803698548917,-1.4526388081094295,-5.49569007594398,-2.7876398748417692,1.2518964508853365,0.36509614752188657,-2.6053183180478143,-0.8805695591027201,2.260505268004138,-1.1136634412700976,-0.17268009680557128,2.459735012968693,3.1307162004455744,1.6166373687669324,3.899634970245642,2.302832977681227,1.6125540637875613,-5.49569007594398,1.9206884032489482,-0.8609610877143439,1.6759667468245354,4.031794078633603,-0.2862039231025584,0.231157671643218,-5.49569007594398,-0.20238525121948658,0.38999996
SPOT_5m_PA_2008.12.01,0.23157684356371977,-0.13388292993074558,-4.758855743215016,1.0700898743951903,4.36309047799857,-1.925642399158801,-0.8670354451043902,-0.09541664910295022,-1.0952940970853708,0.7049760618105934,0.9937168956106159,-0.6479818790417058,2.5616712190577227,-0.0403568719199221,3.9170491393560414,-0.9087081415049587,-4.758855743215016,-4.758855743215016,2.083827539023405,1.5955142975823335,2.976140450807764,4.948251895276116,4.180856310875212,0.8936334370536336,-0.20497885161447638,0.5930023902610495,-4.758855743215016,-0.6813182993092974,-4.758855743215016,1.755856947657513,-4.758855743215016,-4.758855743215016,-1.9862670209752364,2.8141615128375297,-4.758855743215016,-4.758855743215016,-2.4562706502209712,1.7196538989935526,-0.23706716616597667,1.0187965800076393,2.2693456888429875,2.44156914972994,1.984024892576886,3.7944764948170935,2.4867993243795183,1.0125853799149986,-4.758855743215016,3.4175358534187783,-0.8876547323071264,3.1491637014174536,1.6627665245915004,1.9649766976061915,1.8092221681969587,-4.758855743215016,0.1009566611466548,0.4190667
SPOT_5m_PA_2009.03.01,-0.49228477492423917,-2.2840442441522946,-2.2840442441522946,0.018540848841752222,4.140824779753094,-0.6746063317181932,-2.2840442441522946,-2.2840442441522946,0.11385102864607699,2.4344546271428005,-2.2840442441522946,-0.6746063317181932,1.4771558715412683,-0.8977498830324029,2.511746301444447,-2.2840442441522946,-2.2840442441522946,-2.2840442441522946,0.5491690999039225,1.5661033575577648,3.249345244575226,4.455292383204879,2.9199624429245015,0.974052293869188,-2.2840442441522946,-2.2840442441522946,3.5852526689814805,-2.2840442441522946,-2.2840442441522946,2.9629798280081925,-2.2840442441522946,-2.2840442441522946,-2.2840442441522946,1.7934931997534251,1.6077760539583323,0.7604781935711289,-2.2840442441522946,0.6063275137438708,0.974052293869188,-2.2840442441522946,1.353541915574092,1.4295278225520143,1.212463317314186,2.8158221836719046,2.875011055062235,-0.20460270247245838,-2.2840442441522946,3.132056158052126,-2.2840442441522946,1.9500622604449651,-0.6746063317181932,-2.2840442441522946,2.398086982971926,-2.2840442441522946,-2.2840442441522946,1.93835
SPOT_5m_PA_2009.04.01,-1.8823557918205438,-0.7837435031524338,-1.8823557918205438,2.5484610070227696,6.025663652811927,-1.8823557918205438,-1.8823557918205438,-0.2729178793864433,-1.8823557918205438,-1.8823557918205438,1.1133764817334475,0.1970857498592924,2.0688879267608833,-1.8823557918205438,5.161677105454141,-1.8823557918205438,-1.8823557918205438,-1.8823557918205438,-1.8823557918205438,4.369548091345345,4.119059086140606,4.6129097641164645,2.2285180723527676,-1.1892086112605984,-1.8823557918205438,-1.8823557918205438,-1.8823557918205438,-1.8823557918205438,-1.8823557918205438,2.945957945481757,1.9018338420977177,-1.8823557918205438,-1.8823557918205438,3.885965203973228,-1.8823557918205438,1.5516314126646025,-1.8823557918205438,3.1282795022757117,-1.8823557918205438,-1.8823557918205438,0.5155394809778269,1.988845219087347,-1.8823557918205438,3.841229310131837,3.5112717545318177,-1.8823557918205438,-1.8823557918205438,3.674472269878994,-1.8823557918205438,1.2086866615377723,-1.8823557918205438,-1.8823557918205438,-1.8823557918205438,-1.8823557918205438,-1.8823557918205438,1.7548667
SPOT_5m_PA_2009.06.01,0.5784693694166281,-3.0591167903097585,-3.0591167903097585,1.585274108831615,3.317610157588869,-3.0591167903097585,-0.7565316973157126,0.11893704003818772,1.8084176601458246,0.4672437343064031,0.15975903455844254,0.3748704141753878,2.4131538833617165,-3.0591167903097585,3.389772603837099,-3.0591167903097585,-3.0591167903097585,-1.267357321081703,2.2590032035344585,2.0999385089047706,3.0742812526868906,4.928407689539009,3.106301063921662,0.4672437343064031,-3.0591167903097585,-3.0591167903097585,0.6297626638041782,1.3835344661805582,-3.0591167903097585,3.4085819357945955,-3.0591167903097585,-3.0591167903097585,-3.0591167903097585,-3.0591167903097585,-3.0591167903097585,-0.4941674328482213,-0.11467781114331732,-3.0591167903097585,1.9971290150385501,-0.2865280680699769,3.7803596479190844,2.3435605915625213,3.375429728477695,4.172170214017857,2.111367204728394,1.7771651166417204,-1.267357321081703,3.2544312559673374,-3.0591167903097585,2.7247083920199793,-3.0591167903097585,0.2730877198654458,0.929867256254516,-3.0591167903097585,-3.0591167903097585,0.27071428
SPOT_5m_PA_2009.07.01,3.044554859543186,-0.17302980956139447,-2.6261877610348154,1.9536646169689869,4.0526259405181415,-2.403044209720605,-2.1406799452531136,-0.6982961174821796,0.2572153275452571,0.2572153275452571,-0.5624945763231182,-0.6982961174821796,1.1693014281373797,-0.4429494256733353,2.117656819641036,-2.22072265292665,-4.70562930271465,-0.40156420951048055,0.9291603004545994,1.5896366987249957,2.547841079969877,5.022313677306546,3.445415642970373,1.480579321185843,-4.70562930271465,-4.70562930271465,2.0934265593441452,-1.4097924367103216,0.10655505265776721,5.3402254911083995,-4.70562930271465,-4.70562930271465,-4.70562930271465,1.0626916930791221,1.5877899761318313,-0.08065648943037917,-0.9920572360103428,1.0014809620342255,1.2681803091546104,-1.7611903235482096,1.283332114175213,3.6187070299922497,0.4183346766886089,1.925054082927721,1.7192397211907373,-0.14128111124681464,-0.07090031448501488,2.9942131046823355,-1.5275754723667045,2.04547216622211,0.5254793141399361,-1.3383334727281762,0.5308126601152985,-4.70562930271465,-2.7597191536593364,1.4796667
SPOT_5m_PA_2009.10.01,3.51878880697198,-1.6685969988687752,-1.6685969988687752,2.5509107063073317,6.069891123625871,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,3.1676849080827028,-1.6685969988687752,3.926114380733064,-1.6685969988687752,3.5888983731590063,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,1.50945683147917,-1.6685969988687752,4.200699914265,5.984423414935414,4.242199645171752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,3.63967069853243,-1.6685969988687752,2.738122248395478,2.1380654909015444,2.0202824552451615,2.374454268965775,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,4.881053743365035,1.4668972170603745,3.7204747309477257,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,-1.6685969988687752,0.19308333
SPOT_5m_PA_2009.11.01,-1.9600691194327142,-1.9600691194327142,-1.9600691194327142,0.9303026384634503,3.2047168544908,-1.9600691194327142,-0.3506312069986137,-1.9600691194327142,0.7479810816694963,1.9317511786779127,-1.9600691194327142,-1.9600691194327142,2.198813963926958,-1.9600691194327142,4.35709556731457,-1.9600691194327142,-0.16830965020465882,-1.9600691194327142,0.3425159735613317,-1.9600691194327142,0.8125196028070674,4.960602384815969,4.51382157691956,0.604880238028823,-1.9600691194327142,-1.9600691194327142,-1.9600691194327142,-1.9600691194327142,-1.9600691194327142,1.4411282622294417,-1.9600691194327142,-1.9600691194327142,-1.9600691194327142,-1.9600691194327142,0.8125196028070674,-1.9600691194327142,-1.9600691194327142,-1.9600691194327142,0.5248375303552866,0.7479810816694963,2.3439959737714555,0.984369859733726,2.959911806395411,4.5766224781585905,2.2143181504629226,0.2371554579035049,0.2371554579035049,2.7312787627964297,-1.9600691194327142,3.1025259135942527,0.3425159735613317,0.984369859733726,0.43782615336565645,0.2371554579035049,-1.9600691194327142,0.23827778
SPOT_5m_PA_2010.01.01,-2.309789362565013,-0.2303478208851768,-2.309789362565013,-2.309789362565013,6.336676164555364,-0.2303478208851768,-2.309789362565013,-0.36387921350969954,-2.309789362565013,-2.309789362565013,0.3982608385371975,-2.309789362565013,4.961914344322356,-2.309789362565013,6.246432215818704,-2.309789362565013,0.5234239814912032,-2.309789362565013,-0.2303478208851768,2.9580687964983152,4.430729997041211,4.814688899928411,3.393993112091189,-2.309789362565013,-2.309789362565013,0.32926796705024586,-2.309789362565013,-2.309789362565013,-2.309789362565013,1.7155623281701367,-2.309789362565013,-2.309789362565013,-2.309789362565013,4.660001307336577,1.2737295758910978,-2.309789362565013,-2.309789362565013,5.200641193812994,-2.309789362565013,-2.309789362565013,0.5805823953311524,0.6859429109889783,-2.309789362565013,3.3033387438230575,2.77161500241945,1.091408019097143,-2.309789362565013,4.198979774406669,-2.309789362565013,3.170849560776979,3.6064127000424224,-2.309789362565013,-2.309789362565013,-0.9234950014451222,-2.309789362565013,1.0889091
SPOT_5m_PA_2010.02.01,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,5.136059425368993,-1.9062267465707503,-0.1144672773426958,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,0.49166852622762036,-1.9062267465707503,2.9990480318676793,-1.9062267465707503,4.857658161991685,-0.5199323854508604,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,2.914054819034286,4.840185382002623,5.891475288945939,3.78413270775331,1.8314428717126177,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,4.254980575124327,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,3.732127922762995,-1.9062267465707503,3.077379875137586,-1.9062267465707503,5.010488273782858,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,3.021026938586454,3.2811590592700046,-0.1144672773426958,-1.9062267465707503,3.9881760876941,-1.9062267465707503,3.0425331438074172,3.406979232471037,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,-1.9062267465707503,0.5305882
SPOT_5m_PA_2010.03.01,-2.2507418171011953,-0.3048316680458818,-2.2507418171011953,-2.2507418171011953,5.245355528074761,-2.2507418171011953,-2.2507418171011953,-2.2507418171011953,-2.2507418171011953,-2.2507418171011953,0.8403006362571208,-0.05351723976497613,0.9681340077670058,-2.2507418171011953,3.362386289286875,-2.2507418171011953,-2.2507418171011953,-2.2507418171011953,-0.17130027542135906,3.3476801418971798,3.66546024550624,5.064476572651779,2.2601176894156554,-2.2507418171011953,-2.2507418171011953,-2.2507418171011953,1.2149940856985317,-2.2507418171011953,-2.2507418171011953,5.265147268113931,-2.2507418171011953,-2.2507418171011953,-2.2507418171011953,3.2381959090554915,0.9681340077670058,1.7382422294630793,1.843602745120906,4.172505146432325,1.0073547209202873,-2.2507418171011953,2.5775719202011063,-0.17130027542135906,1.9833646874960644,2.8181623851190367,2.7926832998180515,0.3883155125140636,-2.2507418171011953,3.485830480377997,-2.2507418171011953,2.0397176240471966,1.183245387383951,-2.2507418171011953,-2.2507418171011953,-2.2507418171011953,-2.2507418171011953,1.4426665
SPOT_5m_PA_2010.04.01,-1.9333433933470365,-1.9333433933470365,-1.9333433933470365,-1.9333433933470365,6.3062500609589325,-1.9333433933470365,-1.9333433933470365,-0.32390548091293603,-0.5470490322271457,-1.9333433933470365,-1.9333433933470365,0.7057139362682223,2.209791333044497,-1.9333433933470365,4.830541515215399,-1.9333433933470365,-1.9333433933470365,-1.9333433933470365,-0.5470490322271457,3.2083201631556237,3.7869683832603753,4.93878470799195,3.008299029262268,1.70424276637935,-1.9333433933470365,-1.9333433933470365,0.8998699507091796,-1.9333433933470365,-1.9333433933470365,3.3749243040541685,-1.9333433933470365,-1.9333433933470365,-1.9333433933470365,3.7536319629927837,0.46455187945133414,-1.9333433933470365,-1.9333433933470365,2.9866375324810885,1.850846240571225,-1.9333433933470365,1.433952436639438,-1.9333433933470365,1.433952436639438,1.6220046681423774,2.329336483694279,-1.9333433933470365,-1.9333433933470365,4.4915256305583515,-1.9333433933470365,1.5006438111381097,2.577516113169814,-1.9333433933470365,-1.9333433933470365,-1.9333433933470365,-1.9333433933470365,0.7296
