,d__Eukaryota;p__Cercozoa;c__Filosa-Chlorarachnea;o__Chlorarachniophyceae;f__Chlorarachniaceae,d__Eukaryota;p__Chlorophyta;c__Chlorodendrophyceae;o__Chlorodendrales;f__Chlorodendraceae,d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Dolichomastigales;f__Dolichomastigaceae,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Bathycoccaceae,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Mamiellaceae,d__Eukaryota;p__Chlorophyta;c__Nephroselmidophyceae;o__Nephroselmidales;f__Nephroselmidaceae,d__Eukaryota;p__Chlorophyta;c__Pedinophyceae;o__Pedinomonadales;f__Pedinomonadaceae,d__Eukaryota;p__Chlorophyta;c__Prasinococcales;o__Prasinococcales_XX;f__Prasinococcales_XXXX,d__Eukaryota;p__Chlorophyta;c__Prasinococcales;o__Prasinococcales_XX;f__Prasinophyceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-7;f__Prasino-clade-7C,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-7;f__Prasino-clade-7_X-A,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-7;f__Prasino-clade-7_X-B,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-9;f__Prasino-clade-9_XX,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pseudoscourfieldiales-clade-6;f__Pycnococcaceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pseudoscourfieldiales;f__Pycnococcaceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pyramimonadales;f__Pterospermataceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pyramimonadales;f__Pyramimonadaceae,d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiophyceae_XX;f__Trebouxiophyceae_XXXX,d__Eukaryota;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales;f__Chroomonadaceae,d__Eukaryota;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales;f__Pyrenomonadaceae,d__Eukaryota;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales;f__Pyrenomonadales_XX,d__Eukaryota;p__Dinophyta;c__Dinophyceae;o__Brachidiniales;f__Brachidiniaceae,d__Eukaryota;p__Discoba;c__Euglenozoa;o__Eutreptiales;f__Eutreptiaceae,d__Eukaryota;p__Haptophyta;c__Pavlovophyceae;o__Pavlovales;f__Pavlovaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales;f__Calcidiscaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales;f__Coccolithaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales;f__Hymenomonadaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Isochrysidales;f__Isochrysidaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Isochrysidales;f__Noelaerhabdaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Phaeocystales;f__Phaeocystaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiales;f__Chrysochromulinaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiales;f__Prymnesiaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophyceae_XX;f__Braarudosphaeraceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophyceae_XX;f__Prymnesiophyceae_XXXX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophyceae_XX;f__Prymnesiophycidae_XXXX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophycidae_XX;f__Prymnesiophycidae_XXXX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Syracosphaerales;f__Syracosphaeraceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Zygodiscales;f__Helicosphaeraceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariales;f__Bacillariaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariophyceae_X;f__Bacillariophyceae_XXX,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariophyta_XX;f__Bacillariophyta_XXXX,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Chaetocerotales;f__Chaetocerotaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Corethrales;f__Corethraceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Coscinodiscales;f__Coscinodiscaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Coscinodiscophyceae_X;f__Coscinodiscophyceae_XXX,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Cymatosirales;f__Cymatosiraceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Cymbellales;f__Cymbellaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Rhizosoleniales;f__Rhizosoleniaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Thalassionematales;f__Thalassionemataceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Thalassiosirales;f__Thalassiosiraceae,d__Eukaryota;p__Ochrophyta;c__Bolidophyceae;o__Bolidomonadales;f__Bolidomonadaceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae-Synurophyceae;o__Chromulinales;f__Chromulinaceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae-Synurophyceae;o__Chrysophyceae-Synurophyceae_XX;f__Chrysophyceae-Synurophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chrysosphaeraceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chrysophyceae_XX;f__Chrysophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Dictyochophyceae_XX;f__Dictyochophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Florenciellales;f__Florenciellales_XX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Pedinellales;f__Pedinellaceae,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Pedinellales;f__Pedinellales_XX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Rhizochromulinales;f__Rhizochromulinaceae,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Pelagomonadales;f__Pelagomonadaceae,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Pelagophyceae_XX;f__Pelagophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Sarcinochrysidales;f__Sarcinochrysidaceae,d__Eukaryota;p__Ochrophyta;c__Raphidophyceae;o__Chattonellales;f__Chattonellaceae,d__Eukaryota;p__Rappemonad;c__Rappemonad_X;o__Rappemonad_XXX;f__Rappemonad_XXXXX,d__Eukaryota;p__Stramenopiles_X;c__Stramenopiles_XX;o__Stramenopiles_XXXX;f__Stramenopiles_XXXXXX,d__Eukaryota;p__Streptophyta;c__Embryophyceae;o__Gymnodiniales;f__Kareniaceae,Chla.m
SPOT_5m_PA_2005.12.01,2.6917595862151913,-2.551045070402586,-1.2160440036702456,2.3660118767341034,4.208674129752146,5.100075105300114,-1.762587710038317,0.5308648993924567,-4.160482982836686,1.015666749737142,-4.160482982836686,-1.1159605451132633,0.39339390876385405,2.66497705341862,0.729866145385067,1.2905554707290134,-4.160482982836686,2.5929549357610933,-4.160482982836686,-4.160482982836686,-2.0810414411568514,3.3311624907684463,-0.4969213367070404,-4.160482982836686,-4.160482982836686,0.895762822511621,-4.160482982836686,0.836729290927428,-0.5495650701924619,1.610958140293329,3.7206992193904145,4.965823393529487,4.1345661575984245,4.65250924913328,0.9332672179700756,0.8567968539782376,1.9685672272238586,-4.160482982836686,-0.4969213367070404,-0.9824291524887414,-1.5955336253751495,-4.160482982836686,-1.387894260596906,-4.160482982836686,-1.0694405294783706,-4.160482982836686,1.975081908245052,-0.47160352872275,1.1576370110075294,-0.03334859779159505,0.6102016416289784,1.2775963260865089,-0.8646461168323576,2.754247909881876,-0.7264957783515404,-4.160482982836686,2.761175201314442,4.222721568576234,2.917015070732545,0.029171759189738466,1.5059437052757456,-4.160482982836686,4.140045623363051,-0.4969213367070404,3.3694603877649016,0.9694157320863868,0.6597985827683504,0.46448983044758485,-4.160482982836686,0.42718184
SPOT_5m_PA_2006.03.01,-2.9829719328946505,-0.09260017499848594,-2.9829719328946505,1.279707944146665,5.292659121683359,5.396107956391953,1.4596793235956653,0.27512460512683123,-2.9829719328946505,-2.9829719328946505,-2.9829719328946505,-2.9829719328946505,-2.9829719328946505,-2.9829719328946505,1.435868674901947,-0.9035303912148152,-2.9829719328946505,2.700607834444031,-2.9829719328946505,-0.5850766600962798,-2.9829719328946505,3.2514387928237207,0.41822544876750456,1.0774710776517686,-2.9829719328946505,-2.9829719328946505,-2.9829719328946505,1.1914153370009863,-2.9829719328946505,2.577709698120877,4.399152432842862,5.299258130402035,3.1262756498697146,3.6330932522381665,-0.27492173179244084,-0.21038321065486976,3.2175372411480394,-0.5850766600962798,-2.9829719328946505,0.6279459797495734,-2.9829719328946505,-2.9829719328946505,1.8612151535639407,0.5135356285718293,-2.9829719328946505,0.9873199806574711,1.8453418044076502,1.6898569015672553,2.344904235894931,3.3573873708331012,1.386475919572371,0.012760340659339953,-2.9829719328946505,1.9937618095259237,0.9873199806574711,-2.9829719328946505,0.9682717856867766,4.294966640051011,3.871382569360371,-2.9829719328946505,-2.9829719328946505,-2.9829719328946505,3.3011622281761515,-2.9829719328946505,2.954564272187776,3.21347219489987,0.9488536998296748,-2.9829719328946505,-2.9829719328946505,5.849134
SPOT_5m_PA_2006.07.01,4.727299219562817,-0.04748587195011389,-3.5439934334165937,3.649692384978517,2.333742348363045,5.031279969076167,-3.5439934334165937,1.1473544488125489,-3.5439934334165937,-3.5439934334165937,1.2922884735348834,-3.5439934334165937,1.3235410170389876,1.807864700059472,0.6901130711806651,1.7935446462847233,-3.5439934334165937,1.1745054378785005,-3.5439934334165937,-3.5439934334165937,-3.5439934334165937,2.136179175600473,1.524910768803637,-3.5439934334165937,-0.17669760343011998,-3.5439934334165937,-3.5439934334165937,2.333742348363045,-3.5439934334165937,2.350409400848257,3.31980995803636,5.22411410625921,2.7695546128605004,5.346003923868246,1.5186015996103723,2.2117487801703177,2.7136741544660445,-3.5439934334165937,-3.5439934334165937,0.7867399068697365,-3.5439934334165937,-3.5439934334165937,2.600192200709052,-3.5439934334165937,-3.5439934334165937,-3.5439934334165937,-0.17669760343011998,1.4327403090039796,2.582875750697591,1.0098834581839462,-0.5482611598626033,1.969435312748388,-3.5439934334165937,1.7493113913078977,0.6901130711806651,-3.5439934334165937,1.8631783380435243,3.4444197485829973,2.396177819303837,1.7082799946300353,-0.65362167552043,-3.5439934334165937,2.55183112901563,0.4990578344179557,2.1224332546958378,0.4813582573185551,0.03952550503951535,2.3110784887858324,-3.5439934334165937,0.40091667
SPOT_5m_PA_2007.02.01,-1.1539269164537602,-1.6019516389807213,-4.737445854909871,1.3146433140145461,5.417150549222169,6.52732589574198,-4.737445854909871,0.6561816914424909,-1.0485664007959352,-1.3034586504247239,-4.737445854909871,-0.3429967002374328,-4.737445854909871,-0.4333807617057017,-0.5033393503126122,2.1221690487443317,-4.737445854909871,3.3403117088270493,0.9828659216975408,-4.737445854909871,-0.8662448440019803,4.014661343419492,-1.441608988905542,-4.737445854909871,-2.7915357058545576,-1.8470740970137056,-4.737445854909871,1.75023816357474,-2.9456863856818165,3.1505134816900746,5.2946987298345185,5.526474571692313,3.9728439664682798,5.6473870160697395,2.922197099654812,1.3401963884391632,2.7032878524793906,-4.737445854909871,-0.9532562209916096,1.0055573328996115,1.7638438156305183,-4.737445854909871,0.4829099701684543,-4.737445854909871,-4.737445854909871,-0.9997762366265031,4.434465490446531,-0.5630585850142333,-0.03696548911745445,-4.737445854909871,1.2000903501725553,1.117626067292556,-1.904232510853654,3.6507769552094063,0.6742001969451694,-4.737445854909871,2.9909699249311714,4.345174775463941,4.050232384129626,-1.6929234171864485,1.7098600076313426,-0.33072660764561856,4.846249571256243,0.9150433253587797,4.5298417975080625,-0.40671251462353997,0.9289808332025613,-1.0998596951834854,-4.737445854909871,0.4434118
SPOT_5m_PA_2007.04.01,-4.654994038695447,1.1561469542812528,-2.1700873889074472,3.2650891603577863,6.337795933183012,6.935919717386717,-0.5606494764733476,-4.654994038695447,-1.4769402083475018,-0.04982385270735712,-4.654994038695447,-0.8937939230018852,-1.1286335140792865,-4.654994038695447,2.329722281422818,1.6765078111982428,-4.654994038695447,3.6175765697294553,-0.6119427708608978,-1.2210068342103018,-0.48060676879981123,4.561328404958282,-4.654994038695447,2.6694959406530847,-4.654994038695447,-0.8708044047771875,-4.654994038695447,0.22020328450570403,-4.654994038695447,4.627015619971095,5.081198491063349,5.0904937691917915,2.9439064181759615,1.7200307811326487,2.3222873029352993,0.11569058577021707,1.387638794986934,-4.654994038695447,-4.654994038695447,0.26498688713267704,-0.42088753409818835,-4.654994038695447,4.578085820250225,0.5814479241345012,2.540193281483261,-4.654994038695447,4.696151209871756,1.3314579665889896,-1.2210068342103018,-0.1116992564254442,4.4971874191072025,-1.359157172691118,-1.7646222807992835,1.2585089669428218,2.28425990734606,-4.654994038695447,-1.359157172691118,3.8823938600063093,3.9774901970555243,-4.654994038695447,-0.6660099921311744,-4.654994038695447,4.183122558952372,2.3100863069059585,2.751109342541567,4.166148197636442,0.796044414870253,-4.654994038695447,-4.654994038695447,2.1003332
SPOT_5m_PA_2007.05.01,-3.7435189951431127,-0.6524765417847984,-3.7435189951431127,1.793815271875423,6.464839550265476,4.762006391405442,-3.7435189951431127,-3.7435189951431127,-3.7435189951431127,0.5872143451432175,-3.7435189951431127,-0.608024779213963,0.7782695819059269,-1.797608846087801,1.6546437063746389,0.36735486903019776,-3.7435189951431127,0.3169240154033055,-3.7435189951431127,-3.7435189951431127,-3.7435189951431127,3.7503548916404457,-3.7435189951431127,-3.7435189951431127,-0.5246431702749135,0.3340184487626061,-3.7435189951431127,2.88452238103642,-3.7435189951431127,4.643109826252007,6.288273817545939,6.9671807592409305,3.8628683946295386,4.3752840018369215,2.494805629896394,0.127682015764778,4.09008122851799,0.5469404460052774,-3.7435189951431127,0.6002864267105705,3.1562041121417597,2.0525387556222583,-3.7435189951431127,-3.7435189951431127,-3.7435189951431127,-3.7435189951431127,5.325833683532092,1.1085112687765033,-3.7435189951431127,-3.7435189951431127,-0.3095317906579673,1.7075194584225866,-1.035468794040904,3.0577640393285064,2.1144141593403454,-3.7435189951431127,2.076563935209248,4.309095823672452,4.288191380178928,-3.7435189951431127,0.8208291963247225,-3.7435189951431127,6.303549285870538,2.6003614389832173,4.661400953790338,-3.7435189951431127,0.9008719039982589,0.08512240134598059,-3.7435189951431127,1.9962502
SPOT_5m_PA_2007.09.01,2.871512295269703,1.772900006601593,1.8992422956536466,2.2421870467804768,4.895269138612424,5.606842720124255,1.1542700472291152,-2.6958775544809432,-3.2348740552136297,-0.36050263866390697,-5.180784204268943,-2.002730373920998,-1.848579694093739,1.1542700472291152,0.8353729554294098,0.9328979755632876,-1.0864396420468427,2.5312123027787257,0.5229982703872578,0.48909671871157645,0.5844068985159012,2.8803871554219773,-5.180784204268943,-2.4727340031667326,-1.248958571544617,-5.180784204268943,0.14709196452063722,0.4540053989003061,-5.180784204268943,4.094219681032961,3.3098596519137575,4.156100709032195,2.280856187939631,2.6901453924861993,0.8665879747773344,-0.4986529771447241,0.28304760075666646,-5.180784204268943,-1.3965945703506817,1.7067683673956742,-5.180784204268943,-0.42719401316257866,1.633758692991015,-5.180784204268943,-5.180784204268943,-1.120341193722524,2.897593899357575,0.291486469402531,1.8684706369868929,3.832932826202425,1.466904169294386,-0.02172890505441405,-0.8903247631205522,2.112913516332494,1.7661917878664752,-5.180784204268943,1.9175914343218432,3.97425485192215,2.872466949280154,1.4108895277397142,0.11753316227909316,-5.180784204268943,2.389143450973708,-2.5417268746536843,1.5321719964081266,0.7853625348547482,-2.7828889314705725,0.3875602994921534,-5.180784204268943,0.47903997
SPOT_5m_PA_2007.11.01,4.144373819808019,-1.2805761976733852,1.3726657669338307,3.8004140028818822,5.166624006882628,6.340684290456577,-3.988626398775594,-3.988626398775594,-3.988626398775594,1.6245017076124757,-3.988626398775594,-3.988626398775594,1.6353911074117438,2.342875451118097,1.0153199071698644,3.0431148599875337,-3.988626398775594,2.5201427381960873,1.1173190751249864,-3.988626398775594,-3.988626398775594,3.1929655458362705,-3.988626398775594,-3.988626398775594,-1.2805761976733852,-3.988626398775594,-1.7914018214393757,1.9221702452649323,-0.5874290171134398,0.9672006588256661,5.445177473325718,5.6054786543294135,6.0806721584274985,5.793709952196384,2.543707893446755,-0.3510402390492082,3.3404673374709972,-3.988626398775594,-3.988626398775594,-3.988626398775594,-3.988626398775594,-3.988626398775594,-0.018334485223472363,-1.0982546408794303,-3.988626398775594,-0.6213305687891211,4.3952639453262226,-3.988626398775594,-3.988626398775594,-3.988626398775594,1.7017330555484662,3.156569736221577,1.0085858749885208,2.771788292307834,0.4421904000677195,-3.988626398775594,2.834659723580093,4.735743550432774,3.9358077861119662,-3.988626398775594,1.4581109728907151,-3.988626398775594,5.2898398022481885,1.0153199071698644,4.413155941129315,-3.988626398775594,-0.6927895327712648,1.2636470292710351,-3.988626398775594,0.37881815
SPOT_5m_PA_2008.03.01,-2.032728110760277,-0.779965142264909,-4.112169652440113,1.5009584539479572,4.770638402484328,4.421487265006789,-1.6272630026521133,-4.112169652440113,-4.112169652440113,0.2053184610961969,-4.112169652440113,-1.4731123228248544,-1.9149450751038932,-4.112169652440113,1.433007792039449,0.014964732604978437,-4.112169652440113,-0.06911838460556297,-2.3204101832120587,-2.3204101832120587,-4.112169652440113,3.825919074456839,0.25727820002690827,-4.112169652440113,-4.112169652440113,0.8782629343386228,-4.112169652440113,1.3972186841878642,-4.112169652440113,4.394569081072265,5.275814686778913,5.130056908398391,2.438910682603291,3.452587360465616,1.8174194909497814,0.6836208931566281,1.8692445588143674,-4.112169652440113,-4.112169652440113,1.6777905184571402,-1.1164373788861228,-1.4731123228248544,3.748401133098551,2.8232007935749968,-4.112169652440113,1.0236287846101488,2.9071270012749313,3.367694478724913,3.928921351268519,4.55551037225006,3.4675091706503425,0.014964732604978437,-2.1662595033848,0.31864714640320013,0.3421776438133941,-4.112169652440113,0.21856368784621782,4.161166946064373,3.897525705302808,-4.112169652440113,1.3259096564830823,-4.112169652440113,4.608454058980314,1.4899491684395878,3.6280598723230684,1.3215523511141267,0.19189544076405607,-1.4731123228248544,-4.112169652440113,2.2621152
SPOT_5m_PA_2008.04.01,-0.924256816097051,-1.9050860691087763,-3.003698357776887,2.1724513747969425,6.9767965311200255,6.26933508353772,-0.8064737804406672,-3.003698357776887,-3.003698357776887,-0.6058030849785165,-3.003698357776887,-3.003698357776887,-0.5187917079888855,-3.003698357776887,1.8084859975955307,-0.43874900031534914,-3.003698357776887,2.7100344477324825,-3.003698357776887,-3.003698357776887,-3.003698357776887,4.0838753477810865,0.5798205806792236,-3.003698357776887,-3.003698357776887,-3.003698357776887,-3.003698357776887,1.6114221590643725,-3.003698357776887,3.9847148242227046,6.288682724535505,5.63518135189595,2.9443366314037593,3.3134663289703976,2.7166134188305247,0.928127274947439,2.3481597756991794,-3.003698357776887,-3.003698357776887,-0.17048501372067015,-3.003698357776887,-3.003698357776887,2.7393048300325953,0.5516497037125268,-3.003698357776887,0.3974990238852687,3.0507409884924837,-3.003698357776887,2.839846059254473,2.834032089389053,-3.003698357776887,2.013581479038038,-0.6058030849785165,2.8934555098598542,-1.211938888548831,-3.003698357776887,2.0397267591423596,4.220326450508944,4.79932828585533,-3.003698357776887,-0.6058030849785165,-3.003698357776887,4.3061831280479,-3.003698357776887,4.049022691455436,-0.23110963553710562,1.0216533329582624,-3.003698357776887,-3.003698357776887,2.2542613
SPOT_5m_PA_2008.06.01,-1.3556882286119842,-1.1172772051669861,-4.613784766633466,2.72054458366707,1.8964735738896827,3.6850036278157345,-1.3949089417652658,0.19839958873895114,-4.613784766633466,-0.47065004024193424,1.3726672386509708,-1.3556882286119842,-0.7219644685228399,0.5957013862079545,0.7380733668425998,2.1208068933394815,-1.0874242420173053,1.1356082192747863,-1.6180524930794755,-4.613784766633466,-4.613784766633466,1.7595350229435462,-0.09199618958442635,-4.613784766633466,-4.613784766633466,0.08669559915894975,-1.3949089417652658,2.2768243535136996,-4.613784766633466,3.2575264366899397,3.654690622349131,5.09222698133703,3.2894420420972668,3.8342726859479086,2.003618211341011,0.42964035028577996,1.7996741905338904,-4.613784766633466,0.8626787852980442,0.5220136704167953,-0.37967826203620714,-1.5692623289100434,2.0313062028721776,-0.28305142634713576,-4.613784766633466,-0.6819591339091406,0.26141255656768525,-4.613784766633466,2.228898515604955,0.0496543274786001,0.23040231982512438,1.2970118774070603,0.6226571961964824,2.1841556463414635,1.209261128849552,-1.7805714225772507,2.4372046804345784,4.001079451956217,3.124267531055849,0.1568998578321983,0.001335750207792863,-1.7805714225772507,3.8850407674245857,-0.19494415883686855,3.2106611642441525,-4.613784766633466,1.7265745370942858,0.6540733924298614,-4.613784766633466,0.47157145
SPOT_5m_PA_2008.07.01,2.6447944331276316,0.40878383075625546,-3.6687536131494634,2.9187964016753325,2.7801357809973934,4.946291978434278,-3.6687536131494634,0.5653528914477954,-3.6687536131494634,1.884205971772153,-0.7243146339830231,-3.6687536131494634,2.9132715257433626,3.2972705739566486,1.9516472525676862,1.751781386122822,-3.6687536131494634,3.0939758937824156,-1.2708583403510927,-3.6687536131494634,-3.6687536131494634,2.6786355965065463,-3.6687536131494634,-3.6687536131494634,-3.6687536131494634,-3.6687536131494634,-3.6687536131494634,1.1103698799620654,-0.2675562314873092,2.6925488644235314,3.207510998741302,4.480848122586691,3.495193071193083,7.0750934996269965,-0.08523467469335433,-3.6687536131494634,1.4492401992672912,-3.6687536131494634,-3.6687536131494634,-3.6687536131494634,-3.6687536131494634,-3.6687536131494634,0.374297654685086,-3.6687536131494634,-3.6687536131494634,-1.3661685201554183,1.7736640973723299,-3.6687536131494634,-0.5332593972203137,-0.2675562314873092,-0.41065707512798166,1.8077099387820468,1.7428924387055762,3.9675159902299098,1.888074448550074,2.383335555774953,3.622221164993518,4.108619989508398,2.2474484494579716,0.9263662369851255,-2.0593157007153637,-1.3661685201554183,6.73705348885871,0.7379656341147891,1.7736640973723299,-3.6687536131494634,-1.0296962835342063,4.325541373266514,-3.6687536131494634,0.29293334
SPOT_5m_PA_2008.08.01,2.059929527505295,0.2397887657390152,-4.460691600053402,3.4680747215732937,-0.2121963580040429,3.207402109029004,-4.460691600053402,1.4977330929763806,-4.460691600053402,-2.2634670227171823,-0.3175568736618688,0.5891644071961357,2.3516534941240774,2.8158648026653084,0.24883860125893253,1.5819412336289798,-0.7718121459394656,2.9145641779563527,-4.460691600053402,-4.460691600053402,-1.8957422425918642,0.2928985910529631,-0.0063443037998940355,-4.460691600053402,-0.4176403322188511,0.7040943738701122,-4.460691600053402,1.4977330929763806,-4.460691600053402,1.6834940340722442,3.6309358115476686,4.611076122058841,2.8664316922058912,4.025217301323069,1.1487801951315584,0.6269047351789823,1.8308775395049182,-0.2710368580269762,-4.460691600053402,0.6632723793498574,2.3169549935817146,0.3595899655516357,-0.2710368580269762,-4.460691600053402,-4.460691600053402,-4.460691600053402,-4.460691600053402,0.2755068483410943,-0.9343310754372398,-0.02987480121008801,-4.460691600053402,1.8971506664546984,-0.9641840385869216,3.0026714454666195,1.8290239708555953,4.033028235177193,2.6057753700835566,3.8754592160672616,2.337248812921529,2.171310177342228,-4.460691600053402,-1.8957422425918642,2.905753548274198,1.4226307884348772,3.025921713086553,-1.6274782559971852,0.8174230591771154,2.3516534941240774,-0.9949556972536753,0.22957894
SPOT_5m_PA_2008.10.01,-0.026356225737407257,-2.7005048751639356,-4.779946416843772,1.7258376432844562,1.313623353201363,1.3403510021071785,-4.779946416843772,0.7494826706676507,-4.779946416843772,1.8117273151648865,0.7691296680514474,-0.16482590000251296,1.4021384898728595,2.913535223991403,-0.8287026982623447,0.7455065222880117,-2.071896215741563,0.35585202020648943,-4.779946416843772,-4.779946416843772,-4.779946416843772,0.4879117422195556,-2.140889087228513,-4.779946416843772,-2.071896215741563,1.387570074044569,-4.779946416843772,2.5484909360513894,-4.779946416843772,2.615775191758273,3.8834228847300665,4.75298457207238,2.6862811393717085,4.438957185792898,1.6119706965488296,0.6405885824285136,2.8098950953388853,-0.0008229237322430194,0.44580025686942903,1.3425463926706138,1.3577806372424623,-4.779946416843772,0.3076499183886119,-4.779946416843772,-4.779946416843772,-4.779946416843772,0.367548059969681,1.6069329025188726,1.2459195569815424,0.900226192173295,-1.4477419066685684,1.4426298512275961,1.1281365213251586,3.4054038063349146,2.144665979204788,0.8725427634248781,3.2726684019717944,4.53933804212159,2.5946825983751727,0.552772376421597,-0.0008229237322430194,0.18986688273222807,4.051619462277291,1.1281365213251586,2.9928062996249696,-4.779946416843772,1.3381507811975757,2.737574433759259,-2.5827218395075535,0.24049997
SPOT_5m_PA_2008.11.01,0.5710275532804392,0.6051864720917584,-1.4022815699629891,2.300391206283283,4.841021959181544,5.089705707915087,-1.0737775029909526,-1.2481308901357302,-2.2132117861793166,-2.906358966739262,-4.985800508419098,-4.985800508419098,-1.8503062924899485,0.47378500572506077,-0.2944526261899547,-0.3906806582845084,-4.985800508419098,3.1735742283563275,-0.41108952991571535,-1.6185046784326254,-4.985800508419098,3.4373017595975432,-1.3482143486927125,3.7465040626140844,-4.985800508419098,-1.2969210543051624,-1.4594399838029375,1.0131360535275844,-4.985800508419098,3.37520659980781,2.8509642748449684,4.194802045293128,3.7765325321832446,3.256166051812704,1.8945835737669068,-0.7811078890281324,1.7849889154898806,-2.041361529252658,0.6943721005979686,-1.0737775029909526,-4.985800508419098,-4.985800508419098,0.9777788351993477,-0.9427492405845488,-4.985800508419098,-2.2777503073168877,1.7617860184102172,0.8749857150467673,-2.0954287505229345,-0.3706799915778394,2.249818632647651,-0.603773873745217,0.3372094707193094,2.9696245804935733,3.231638029311089,2.5494961940249903,2.126526936291813,4.409524537770523,2.8127225452061078,2.059976068460413,-0.668312394882788,-4.985800508419098,2.430577970773829,-0.3510715201894632,2.185856314349416,4.541683646158484,0.2236856444223223,0.7410472391680987,-4.985800508419098,0.38999996
